term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
dwellers,0.0004016934430672901,-0.00161490596704368,0.001839362549969562,-0.0009711574790101618,0.00018458281236529838,-0.00011542196697659513,0.00039284951705325933,0.00058331437467493,0.0005020672177319731,0.0002882303618745096
benefitting,0.001972069626899594,0.0013243634835481666,-0.00012906364322699606,-0.0017122818302041487,-0.0008244073068882975,0.0005850265395693519,-0.0002945219100737017,-0.0016888613345454847,0.002438650375485053,0.00010371103769478943
traitors,0.0009914236872676854,-0.0014906258697529417,0.0024068643272493824,-0.0008217545309325877,-0.0009823576342883518,0.0007135169036487372,0.0012339176006334065,-0.0027871187225878284,-0.0013801371442426916,0.00036309837411299147
spreads,-0.00018182111585285536,-0.00030330693151786977,9.644963220117043e-06,0.001578147165375156,-0.0012226980684511136,-0.0009764478428878473,-0.0007146647679189261,0.0016565291509533539,0.0007062218497062917,-0.0005163988966858578
bengal,-0.005347333369268786,-0.0029841018682259393,-0.003556579072067151,0.002400256611272312,0.0011902438322121817,-0.0022724842533707475,0.012251058376565163,-0.012341065844078923,0.018389753522966658,-0.009134025096811917
accusatory,0.0011644563870312394,-0.0013463265284895613,-2.8673285393102642e-05,-0.0002812570701089327,0.0006355085394209227,0.0019937782380991757,-0.0011393864039139284,0.0023941703113572583,-0.0019825187044496895,0.0001924568798318366
tract,0.00012702161138612082,-0.0006171473103285108,0.0006409892075444338,-0.0003837839392282894,0.00038835150773285397,-4.0435666562842955e-05,3.3447529303312646e-05,0.0002898784863961272,0.00028629097980351244,-0.0003994128288283362
meridian,-0.0008382697615686274,-0.00014366673282935672,-0.0006556259846705624,-0.00022875587246838953,-0.0008804730435980823,0.0008191308892511673,9.294935229518123e-05,-0.00044155435551135146,0.0017019659925518475,-0.0004245414256785244
bulgaria,0.004747675153489317,-0.012101856486027449,-0.009757467180668179,0.019503629908387443,0.0010639023675137742,0.01506921440456977,-0.02425448366682157,-0.0005861066476127528,-0.001551939876938909,-0.011766919615797568
kitts,-0.0004691779053758519,-3.213018330183262e-05,-0.00022542256640704778,-0.00025273412228532635,-2.3416236044579867e-06,-0.0003860867969226728,-0.0001389064743644411,-5.007838231215793e-05,-1.0514564359112216e-05,-2.9784575189435335e-05
infra,0.0013310305940783748,-0.0008535697386802821,-0.0011819312980600727,0.0006704471798827413,0.002644186414406023,0.0033858777585907096,0.000544154870049083,0.0025982128110297507,-0.0013418027234803644,0.0006183099474325907
solemnity,0.00012494744911856255,-0.00046325787972417194,0.0006632351671223936,-0.0005652923344840547,0.00027855251641452247,-1.2033901864341193e-05,9.198400450752928e-06,1.6362136488210474e-05,0.00029079253962019836,-0.0002890725261434426
cc,-8.915062870155569e-05,-0.00016872778495188433,-0.00011431588367263853,0.0002324371597452886,-0.00015659108588506252,-0.0001983942415397905,-4.2962667993966686e-05,-7.662771633169962e-05,0.0002893312489852683,-0.000283025506525856
trabajador,0.0009222501205365014,-0.0010038276907163332,0.0007983342079592305,-0.0005999888146351056,-0.0002320523941165225,0.00047529085892717,-0.000608929565061609,0.0012137969555293354,-0.0012292910792694198,-0.00033877653593193446
informatics,0.0010287804654346598,0.0003014939080378117,-0.0002584032188275029,-0.0003730119440226558,-0.0002153885088262673,0.000645937801405311,0.00238342792483509,-0.001346441715715708,-0.0012437625705946206,-0.00030093471919301476
pipeline,-6.0018159811031786e-05,-0.0001294981563710064,0.000101185001334109,-0.0001755106904223241,-0.00013661548217182474,4.426726604887203e-05,-0.00010415781671525155,0.00012638719570786346,-8.969781700151103e-05,-0.00020370909752286153
northernmost,-0.0003561425785318431,-0.0005281267764772671,-0.0001350720586958755,0.0005846581274829501,-0.00021361999563269466,-0.001074148813560469,8.255578486299175e-05,-0.0003730367387941398,0.000738835040279987,-0.0003443871128253381
mergers,-0.00044157044104661895,0.0007679606717202259,0.0005653433142352675,-0.00026525881271291475,0.0006943689409751114,-0.00021315085369327393,-3.5390353229072075e-05,0.0002705689041799715,-0.00035324452895542114,8.575097008921426e-05
ascendancy,0.00129376565083903,2.347414446902038e-05,-1.3898335427972275e-05,-0.0005489360077075725,0.0013780298918107702,0.0011368782729223104,-0.0006598523222054916,0.0004027784555704109,0.0004023032174262157,-0.00023574722318792885
sponsorships,0.00035564140548808985,-0.00010908440497861563,0.0013404435670637215,-0.0011721997868631444,0.0006235539901636064,0.00036279130141127984,0.00022243890490097998,0.0005663008084309602,-0.00040160058771813187,6.836485458810116e-06
dumb,-6.804235975770683e-05,-0.00023580596754675564,-0.0001912478359880742,0.00029517331155515025,-0.00011800177788440844,0.00017632071816427175,0.00020728886152297104,-0.00013586366957466558,0.00029005488644686056,-4.700384218482194e-05
inflicts,0.00043662997311998223,-0.00045864392251225583,-6.9908287347057905e-06,-0.000320957080300669,0.000677579091705227,0.0011251732725230947,-0.00015399738571889244,0.0015941031717617632,-0.0014699141329161493,-0.0004221980477102652
ascendant,-9.222880604302554e-06,0.00033792315762978017,0.0013821496885912386,-0.0006857845679327299,0.001197542810724315,-0.0004690925559964068,6.349077237817283e-05,0.00013712802044308525,-0.00022056877642669695,-9.457051617536876e-05
spot,0.0008765281737453596,-5.9434730771406956e-05,-0.0016469522741918725,0.000546569556359956,0.00253900859568182,0.00476787476427822,-0.0007066789955205242,0.0012630622018561426,0.005039098633655335,0.0009827017746350103
celebrates,0.0009049252048524539,-0.0008155614046445543,0.0011036750818967515,-0.0010699163965232103,0.0004649816614532072,0.0001609121919497741,2.9281429519988583e-05,0.0007880324204563498,-0.001388123927233139,-0.0006129054804745747
celebrations,0.0008070602798410401,-0.0013256177511512441,-0.0009308870940318985,0.001356113761765468,0.0016392864870824785,0.0010456440231169325,0.00020646724476899031,0.0026550263682102674,-0.001472836667266623,-0.0005612122453467446
pupil,-0.0003580203421561072,-0.000101080932179908,-0.00014492134569011702,-0.0002594398490343835,-0.00027540956228971143,-4.25906285377768e-05,-0.0002518322590840942,0.00025060864490711494,-0.0003444785380715173,-0.00036074788882417997
victor,0.0018777768541815916,0.0013260845679250563,-0.0004042715725316561,-0.0007372503556046956,-0.0010642603432394215,0.0006386855395869421,-0.002936944570152711,-0.003977400626500023,-0.002885649798919911,-0.001965587815555999
relocation,-0.0003934656894243453,-0.0002308454481669079,5.583065287308124e-05,0.00030481821422717484,0.0026628299380280773,-0.0029041110943475545,0.0001771115434669412,-0.0005129378509979099,-0.000796313370187348,-0.0020086862009192907
invalidates,-0.0008285495813685417,6.691198651035908e-05,-0.0005101863613714082,-0.000891157193494227,-0.0006490820050128648,0.001172040734431842,0.000198283895022151,4.413443913097254e-05,-0.00017323240108300868,6.88141364481877e-05
inferences,-0.0009560711289686343,0.00024823730483709383,-0.00031674539507111607,-0.0011948363886125364,0.00014848101570821013,-0.0001116649685984637,-0.00046277367528181054,0.00034270923042191615,-0.0007699955611016349,0.0002992741982678113
cement,0.0028641335362496723,0.0017513457558568197,-0.0015591018937464209,-0.0018504015194912567,-0.0017528507302090213,-0.002963501758229123,0.0015383402059930466,0.004293671022037133,-0.00023053464299217533,7.049141106610173e-05
ceni,0.0025495288870412344,0.0024378833027655805,-0.0012793680928174483,-0.0018662998453640917,-0.0013757821117957986,-0.0024563875775175203,0.0012782700081079518,0.0010670325761210312,0.0005178101041994785,0.00046832560521455215
caye,-0.0024877213051266835,0.0011973895702260236,-0.0008465482391926091,-0.004008991645818247,0.00016135297872417833,-0.002366023225805594,-0.002707306362471281,-0.001124994437018629,-0.004484234375825971,0.0006524448624536152
caveats,-0.00023006853760431284,3.7032161618662755e-05,-6.0033938306162666e-05,-0.0002585573213726942,-0.0001418246893429852,0.00015844142853037261,-0.00010376634161426205,0.00021595694174586706,-0.00019479890022828402,1.6874835211946565e-05
begotten,-0.0014672711926901523,0.0037838186445663053,0.0043621570010984306,0.004275194993758001,-0.002361138920931911,0.0015947846400726953,0.0001857818857842981,0.00326905512714051,-7.79981065956494e-05,-0.0010902251835129485
solicits,0.000535245419025825,-0.00080237601883125,0.0006757519762623721,-0.0003832832086455032,-0.0001411022892597952,0.000346412768917104,-0.00032506937035015,0.0009287995532913421,-0.0010220622802604932,-0.00047337336837803995
intrastate,7.244266443554196e-06,-0.0003060739387269427,6.462232728339391e-05,0.00014308672760363707,-2.4622739880747648e-05,-0.00025350728739919275,-3.390589769125101e-05,1.3745014249249944e-05,-9.675669745309978e-05,-0.000389344299567738
kindergartens,-4.589845923560093e-05,-0.0005485849230880543,-0.00027685330295893206,0.0007264918986677591,-0.00011368913040856446,-0.0005352367552417669,-0.0002189060398606923,0.0006424239262943237,-0.00028412043755087423,-0.00033430937775654683
pioneers,0.0033549354894944696,0.0005344862987217044,-0.0025360207772323405,0.000567113971101265,0.004490496865866325,0.004230574238459861,-0.002096518112111479,0.004008959741620213,0.00032789296380629,0.0011719753753637826
notoriety,0.0018619147014416295,0.0006873246931993034,-0.0003104701970723699,-0.0011100997496321589,-0.0028456556902102014,-0.002168054586047912,0.00038716194785180753,0.0014813277283343034,-0.0017823090865446303,-0.001453025641530189
truthfulness,0.0005303603734408422,-0.0008822497407417209,0.0014402936289259509,-0.0010491751986435648,0.0006179279822860225,0.0001714904647842699,-4.338562663582294e-05,0.0004081296591514669,7.615361116049685e-05,-0.00012231690484327672
splitting,-0.0021412481698234944,-7.84080213180395e-05,-0.0009161673092122156,-0.002733386096661169,-0.00044921399501244224,0.0009977323059836428,-0.0014226209777162097,0.003590033684708163,-0.004010266848409616,0.0004430518810839721
widowed,-0.0001813095424439079,-0.0002257659187529953,0.0026738159914115192,-0.0014766971154931566,-0.00046634720181381505,0.0011046603106284814,0.000544078880054316,0.00187916492139156,-0.0006446256362077166,0.00048568389799687065
ini,-0.0002935332528276305,-0.00016575957285417411,-0.0001123299749530161,0.00013380412465510312,3.835257017576593e-05,-0.0012413777297774996,7.08963158012528e-05,-0.000616492469194726,-0.00012141402310613425,-0.001105147890697889
nómina,0.0015194573336844276,-0.0025932611709730304,0.003157651190693284,-0.0019940005989939505,-0.0016688997925156848,3.322966173616323e-05,-0.0013313428146656547,0.0006667483211439847,-0.000603610637150891,-6.369477962527057e-05
trails,0.0001527896467361012,-0.0006881023217966444,-3.2337394870157424e-05,0.0004765578565069573,6.618090032940266e-05,0.00023115714213156111,0.0002663936302275021,0.0010170906056101948,-0.000845795977655453,-0.0005963787982618294
phosphate,-0.002511977378783489,-0.0013761555983841298,-0.0024141845716269183,0.0016759375578160594,-0.0038315997966290776,0.0011050756142321038,0.0018579926570170145,-0.005012537165639713,0.011316348237345454,-0.002642453186063835
inheritors,-7.084808343444927e-05,-0.0002668152688163642,-0.00016825790348331887,0.0003676070496669666,0.0004457827835124303,-0.0004547391149140524,0.0003200550024280425,0.00019626594380589048,-0.000801718481644728,0.0004153889198817878
trailers,-0.0003701491124184094,-0.00015284148307708777,-0.00013599640957694247,1.7786295313421557e-06,-0.0004602722528801102,-9.399828704434493e-05,-0.0002497254824231597,0.000391470950298951,-0.00020054407227152753,-0.0001544348083830041
spoke,0.001486494175270169,0.0015958765936469584,-0.0012306806742669913,-0.0010360559361459712,-0.002037482139811705,-0.0018495372830086986,0.0022525474439549008,0.0010715816973632926,0.0006530014557722774,-0.0003852996971075777
profiles,0.000153510207938129,0.0004132863862666824,0.0014164161693769157,-0.00012034555489959364,0.0008113187052827341,0.0003316017889712674,0.0005644394960000833,0.00017068886392171377,0.000501171945971995,-8.844235662277264e-05
tragic,0.001785054355476571,0.004742016419868016,0.0015726696129796667,0.00031975955280738935,-4.077310080113616e-05,0.005142670131439207,-0.004261692350212509,-0.009080690969804564,0.0006620982991659671,-0.00035721123015773637
introductory,-0.00028256416940967754,1.0012278291312375e-06,0.002730756231163184,-0.0013879233426459204,-0.0005728571937673824,0.0012294225299538423,0.00040212175945120203,0.00162602726636229,-0.00029984434702366036,0.000519199107579997
spokesman,0.0006302105224561789,-0.0004061719095603346,-0.0004063111234916906,-0.0016995702075285224,0.0015085517396237857,0.006641539244541442,-0.000431600645558631,-0.00026863072832390597,0.009338958365508522,-0.001529182912341836
widen,-0.00028293872986417094,0.0003156368397760905,0.000288312301467328,-7.185225200826974e-05,0.0042450511878637815,-0.0028035166206784572,-0.0001326673587306777,-0.00029976427291389217,-0.0010369287287874927,0.00025171404483177365
profitability,0.0008600085433738097,-0.0007254167541526631,0.0008370312750126331,-0.0005298325477785796,-0.00026591460967291053,0.0009577628544767963,-0.0003700504169792984,0.0001723367051718772,-0.001951352358793903,-0.0008428400778364685
spoliation,-0.0003028703762405362,-6.636481883298294e-05,0.0026382439600567123,-0.001580624736709738,-0.00035588834539256037,0.0009903227732259508,0.0007537081882192436,0.0015202169571923664,-0.00011518830117538398,0.0006528217833739393
durability,-0.00042113568027001545,-0.00021982250451340905,1.8633668005764164e-05,0.0004856580902091609,0.001429706724094697,-0.0020707539599474703,-0.00021796115146443179,-0.00031086156430336175,0.0002564956543051241,-0.0003164093360334124
causa,7.920739704527604e-05,-1.1933177039638669e-05,-0.00030532496214917857,-0.000257005820888938,0.00020387075457425097,0.0014709684065751874,-0.00012724970878889543,-0.00024068251264134475,0.002291375986886658,-0.0006162027875948355
lent,0.00021159912560576296,-0.00017187358933345867,0.00047941174358647566,-0.0007295579808200485,-0.0005085995145605486,0.0006613961771370016,-0.0006954043508987493,-0.00032209494064590284,-0.0012527499845046432,-0.00022632004446522145
solicitation,0.001508273086794253,-0.0019404349064558546,0.0001845553133304418,0.0003593189795360838,-0.0006294163857484474,0.0014984812542435508,-0.00018769099720562912,0.003981529162434304,-0.005928069952719222,-0.0027903987216754116
trademark,0.000684541411731529,-0.0013628877756633117,0.0013434621801539893,-0.0007132721501131197,-0.0007295242469077063,0.00013802405452751,-0.0004282331902503686,0.001155733354895359,-0.0006938576891444351,-0.0002978650155003189
ts,-0.00038230722797226116,0.00025562779437451324,0.00020441828743877368,9.376296284078552e-05,-4.4505950313825944e-05,0.0006936788904580651,0.0014013482670200157,-0.00022552638248842023,-0.00037084000094837906,-0.00023121587129114416
caveat,-0.00015838251837136375,-1.232243446139051e-05,-4.9893087334609154e-05,-5.6853479844804285e-05,-0.0001304815925017578,-0.00011495588428348648,-3.336316998679082e-05,4.542545396653609e-06,-3.986559875502256e-05,-0.00015706200877252318
bureaucratism,1.8004570186207456e-05,-0.0007063603654526889,0.00018644944002081727,0.000373597572196079,-0.0004382962899548645,-0.00040348129541653875,-8.61026098328149e-05,0.0003522835383391332,0.00021414327445578606,4.712017719583794e-05
bureaucratization,0.0008556995393821279,-0.00016609798366395382,-0.001428339598953165,0.0004977199577642145,0.0007732738442952942,0.0022799874153782234,-0.00011608432867597741,0.0015926932529736996,0.002847972724563024,5.9062153102664435e-05
carbon,-0.0004543320310843525,-5.8696473486328055e-05,-0.00012548358746833634,-0.00022375607981939264,-7.157402587884059e-05,0.0006926247015589235,0.001308944050579249,-0.00021626325192171305,-0.0005002620525326542,-0.00031240585977000294
opponents,-0.0002584127935792884,-0.00020668491916111907,-0.0002246179315996618,0.00011705893078892993,-4.986646720938297e-05,0.00043123851741372945,0.0010984355512148546,-0.0007809369980897867,0.0008088640547285794,-0.000621747729545819
regiments,-0.0008114610765964758,0.0024521594676563114,0.0026602196618367804,0.0023821322167289966,-0.0011233619835769762,0.000876857063503505,-0.00018625187819062405,0.0026229511175055926,-0.00015063855729331068,-5.0614163636101055e-05
triangles,0.0016128030591221329,0.0014736170283956148,-0.0007619109079013193,-0.001238375201222061,-0.001326382192342303,0.0004559409902846371,0.00472674635197228,-0.0027370183029191883,-0.00016749243182165936,-0.0012241765452968999
cadastre,0.0002643315501310357,-0.0002083101423700984,-0.0003642701928058813,-0.00015998651262590728,0.0007032937123334045,0.0021782398674659344,0.00035806699109352765,0.0006162228134695518,0.001492704239928471,-0.0007545025215179008
burnt,0.00020014245526860818,-0.0005720767554158546,-0.00039024552975484194,0.0008591945756527278,0.0008829766337197,-0.0004944149271383273,-0.0002281019224664542,0.0009167988079988542,-0.0005940353817681796,-0.00040347281247864056
trespass,-9.242865152610239e-05,-6.667398933962912e-05,-4.158055646064448e-05,6.569169129492584e-05,7.730423131907312e-07,-0.000249321615207471,0.0001539660128563195,-0.00023243741248231864,0.00015584748520211354,-0.00026741589542864357
intercept,0.00039068166731294105,-0.0004394533044263547,0.0005627782976563306,-0.00046024122299806133,0.00036048945191006457,0.00012090518860392737,7.006700529724289e-05,0.0003514964661709545,-0.0005630892870725538,-0.00031705986609494193
alcances,0.0009533485999891126,-0.0009987530088457128,0.0015224976669008065,-0.0010692126092288758,-0.0010587938228053084,0.00020856681220793758,-0.0009508162018771855,-0.00032867724933384376,-0.0010604323742997978,-0.0003824719499219165
nursery,0.00018691289851011181,-0.00037405226125695356,0.0007623148169589843,-0.0006531073528489692,0.00033737100488088974,-9.620100578037876e-05,-1.0518019948574037e-05,9.957315485553091e-05,-1.1909382086659164e-05,-0.0001707561160576786
treats,-0.00029142720308736385,5.1028474827036115e-05,-7.365682765540974e-05,-0.00031670272077998206,-0.00018327540556006318,0.00019837660266106095,-0.0001311161280032165,0.0002742104513939712,-0.0002309451838821299,1.9266177763672653e-05
nurseries,-0.00021823559317209727,0.002119634714467129,0.0021587735762570825,0.0009851702490377887,-0.00025535299817449773,0.0006748204773397886,0.0010739734243960378,-2.3535128915770082e-05,0.0005987301797168305,0.0003532661866256136
piecework,0.0008289100639211988,-0.0007304914360232846,0.00011286781607105886,-6.0608753184809646e-05,0.0005608268190158789,0.0012244869011960298,-2.8163780163718795e-05,0.0017148109100350577,-0.0021202110637635247,-0.0007991446638464867
bedford,0.0002946858016888973,-0.0013566494979140508,0.003448754784942327,-0.002078513185637302,-4.9857928232613156e-05,-0.002193600602501588,0.00036370714936694015,-0.0017049374873250314,0.0027338982557371457,0.0010559301551650176
calibre,-0.0002625381403536155,0.0002909905339170903,0.0001591658495774246,5.623723768380084e-05,-0.00010010720641415996,0.00018025709192317544,-4.605630058053976e-06,-7.790921103334698e-05,0.00024222606785244643,-9.32830766062104e-05
eager,0.0012259567492503775,-0.00023334027796226829,-0.0009988324872672104,0.0008217671818788877,0.00021569273295108036,0.0011242035932317205,-0.0016130162139622252,0.0012551855714224133,-0.0002945262158388523,-0.0011591981097577961
interrogations,0.0015639788312714936,0.001647080999285237,-0.000999463034502875,-0.0006842290042786117,-0.0008451659275143186,0.0001841703459432768,-0.00037100502311683916,-0.0018030280328846522,0.00232498560426585,-7.826263725776414e-05
calidad,0.0008342433492585154,-0.0006847985404599343,5.4778320339814926e-05,-2.747813328371309e-05,-0.00026509063945346105,0.0005916046467395544,-0.0007288742133827483,0.001410014946859809,-0.0023781130569653177,-0.0009765570694412716
artifacts,-0.00021112655789084887,0.0021281717380160496,0.0021726752213191832,0.0010278731867529888,-0.0002606167560986954,0.00032764864762022935,0.0004076138818117811,0.0002037688425744029,0.0008329226735618511,0.00036556010202048995
spears,0.00110210537068055,0.00128465779403379,-0.0002544499570305652,-0.0011755007128043593,0.0001285573422674282,-0.0006914601223749673,0.0006394999560427407,-0.0013230028805045115,0.0014918705068399825,0.000501554688539766
interrupts,-0.00011979720603304354,-0.0001327321786483412,0.00014453421284333539,-0.0005444221298602946,-0.0007961301717793637,0.0010009649532732295,-0.0016996940730542554,-0.0011948760520480478,-0.002295990508720879,-0.0009876338497379557
intendant,0.008220878620892002,-0.0045603964221729715,0.007576154221613311,5.7997772950641366e-05,-0.0138685520697227,0.0175714191548938,-0.03819032173817856,-0.04050020997653587,-0.046209184483171746,-0.026462413258549464
uncles,-0.000876834459155521,0.0032346726615137145,0.002838386452136689,0.0011549326513979367,0.002050871712602934,-0.0009961532032038702,0.0002501968629959921,0.0004974478614031026,0.0001634502086853437,0.00030351221895074586
callings,-0.00039945873764952447,-0.00023462344479264252,-0.00014973680787462275,0.00014162340767776365,0.00022878050656409602,-0.0003617985150049442,0.0014474798349481584,-0.0011573591712094324,0.0005235022466424985,-0.0003553404473351635
learnt,-0.00020950695017308267,-0.0002098528837432205,-0.00026194045947759237,0.00027431702168476693,-0.0003608915654718893,2.5013206817653107e-05,0.00041302883826490797,-0.0004473757625093673,0.00099004799063389,-0.00034604673606080993
benchmark,-0.00035701672154272855,-0.0003371722022498662,0.0025295603023828173,-0.0011822658706121222,-0.0003460589280595092,0.0006090097455151847,0.0006521832706462252,0.0016484195714503195,-0.0003973117133433924,0.00039668795104375883
intelligentsia,4.9257909249194436e-05,-0.0010938350678101711,-0.0003449007622470488,0.000913770950677809,0.0007484592272898974,0.002464576342797018,0.005684836080190358,-0.0005609615780685942,-0.0028646105749926486,-0.0007392470276496388
pierce,0.0002700520734634186,-0.001401047088232802,0.0032851777910346707,-0.0019445863750546806,-0.00012623511528806207,-0.0020295024349516427,0.00033225628165521007,-0.001797653975233021,0.0035027220635739436,0.0009382698069401851
mexico,0.0010979600282324958,-0.00223610727227922,0.004562561038961944,-0.00403629408429191,0.0023355648396972102,-0.0011394974781161486,-0.00011598487866039068,0.0002687347373205876,-0.00027839097172188286,-0.000876075542300764
intellect,0.0007814760697612248,-0.0005528599430574169,0.0006472617717853819,-0.0002649589964904127,0.00011387916418742261,0.001097351315008258,-0.00011234558844460784,0.00024634079452767515,-0.0017013079823948803,-0.0006093880113400802
ear,0.00015279165597377914,-0.0002805176760811812,-0.0004941660467427153,0.00036386779899403866,0.00030654837959980864,0.0007240513926888892,0.00030700456073312713,0.00011228408644552344,0.0005214621810893029,0.00013482179599232238
zurich,-1.1338248038975404e-06,-0.00013279162659912244,-0.000276013737661255,0.0005001621994551202,0.0006123069092538397,-0.0005032739128671443,-0.0012677910374800918,-0.0011576841853418068,-0.00032616506924641823,-0.0002781154561847201
insolvents,-0.00039498267739314764,-0.00028875897363147104,-0.00027464890676151175,-0.0001254093618833983,-0.0003203730368656363,0.0012488256936059338,0.002800186995667916,-0.0008550289587375122,-0.0010861034626474945,-0.00026157618959477387
ulama,0.0001821778807016153,-0.0017132205137539089,-0.0008075734963166017,0.002299773924822331,0.0006596464329341473,-0.00033456816282193105,0.0013079004333935728,0.0028939456520122083,-0.00495189350480372,0.0022450955866549064
triple,-0.0027070779286344254,0.0032819391113466175,0.002274850803520799,0.0037153941350502396,7.310072775373102e-05,0.004707812671348235,0.0023061659237244214,0.004066304053420714,0.00675754481668765,-0.0006561792905338775
tripartite,0.00015000182141888905,9.909729421106083e-05,0.0003512050680204621,-0.0002663734710513246,0.0034776682460498183,-0.0015034925881743785,-0.00019285831769513294,0.0002944099070364691,-0.0010481974496414801,1.977271156131661e-05
overturn,-9.747135814039457e-05,-0.00011830155327221979,-9.2700912879576e-06,0.0005138390651924932,-0.0004014278506794078,-0.00020133444102736814,-6.974027901920301e-05,-0.000417410294532741,-0.00040562395128382507,0.0014949320079438583
trinity,-3.289712321165821e-05,0.000334134138156856,-0.0013525349926493638,-0.0004527368733459683,0.0006438776269412173,0.004280330359180443,-0.00031488506526691605,-0.0007237203491329213,0.006980045960195748,-0.001241608796006394
sovereigns,-0.0005568045895654428,0.0003108252882103103,2.60453303418483e-05,-0.0010607527147922823,0.0031778427543345178,-0.0009964630243479021,-0.0004378006867759064,0.0008812292653227666,-0.0017658301974712123,0.0003008173948385968
artist,0.000520425867087602,-0.0011150468967041163,0.0008298646650426327,-0.0004261167499710406,-6.823073734491611e-05,0.0006642781081596131,0.00011953984367218757,0.0011838352728078295,-0.0005931851480222954,-8.442626406470568e-05
busia,-0.00024396366177280686,-0.0001978956378746476,-0.000252495837536302,0.0002624920664249218,-0.00020655317895606017,0.0001703250835994313,0.00038508861246450496,-0.0006677593604121125,0.0012878366401122613,-0.0005423395287586135
belt,0.0007918045039990233,-0.0008215512058323833,9.528288024886613e-05,-0.00014089114108727004,0.0011822112566355382,0.001718270570932341,0.0003309278390625433,0.0023614387518346544,-0.002163484796647565,-0.0007810817143681357
lecturers,0.0009042954840405651,-0.00010226666713875044,-0.0016951992199864567,0.0006165635741613033,0.0025999330951139116,0.004908070142023486,-0.0007724240651059909,0.001350466986637209,0.005045023603776966,0.0011954074716445141
middleton,-0.0001511416918000019,-3.327492207629737e-05,-2.4593450826144367e-05,-4.0152264362075414e-05,-0.00012644075452175697,-1.3916703597215799e-05,0.0002527353037944243,-0.00016817661940166792,-3.595790758261044e-05,-3.0347031625782687e-05
echelons,0.0004183311860970677,-0.0012186040800651974,-0.00014046671410734715,0.0007403923531197014,0.001184638348676495,0.003040544208127037,0.006104078773272502,5.726508326525801e-05,-0.003942741649880982,-0.0008597731739800843
internee,-0.0030268284083132765,0.0006763421917959194,-0.0018620468231775758,-0.00408879792765275,-0.0021625126545599103,0.005469849565331771,0.0008970309026348731,0.00015154560127922219,-0.0006935883237790286,0.00038829551245778577
ledger,-5.4440618410720826e-05,-2.309265069220705e-05,5.030058984839139e-05,0.00028263562570895497,-0.00021793554177564384,4.545243939290137e-05,-0.00027127279499035716,-3.853319063377142e-05,-4.971529885370411e-05,-0.00043770604692144134
intermittent,0.00043518446250327453,-0.0007621008357222763,0.0015382525232672123,-0.0012480693062906485,0.0007161927259788602,-0.00023233718569144724,6.31374649180714e-06,0.00014089280006295525,1.2327519480525745e-05,-0.000343903574667083
interdepartmental,0.002091704432315418,0.0012953033626443356,-0.00016823651864216168,-0.0008181162298647212,-0.001299387950525124,0.000989600206275688,-0.0036662211310040074,-0.004670925967803881,-0.004184188568997047,-0.002468087662261029
physique,-5.252698232212353e-05,-0.0003917430125570464,0.00027660921709854013,-0.00015665290149900754,-0.0002610893153861531,-9.350264347192014e-05,1.8597966036408513e-05,0.0001826781748875931,6.398361072235916e-05,0.00016278006823266822
southeast,7.415500860853348e-05,-0.00036572414598289737,0.00019747448600994748,-4.1946345036079014e-05,-0.00018148530093119815,-2.5230045006241935e-05,-2.877361539246614e-05,-0.00010545756783680624,0.00025018053971295604,-0.000529184842966232
byproducts,0.000893456864926003,0.00010604842600589905,-3.254109871715404e-05,-0.0002390133200283203,0.00010598578187045049,0.0008870883420705978,-0.0005356440881047784,-0.0004247438631042948,-0.0019098123234779364,-0.000996820328941064
tributes,0.0006590510878305356,-0.0005139737605147097,0.0008346377824746842,-0.00042119819636118796,-0.00043925784330939993,0.0003544767719050099,-0.0006471205322643782,-0.0006006843551715676,-0.0009200414851305141,-0.0006795800600433352
tribute,0.0018695556750905043,0.0012504323329332154,-0.0020982361157667303,-0.0005302900457108679,-0.0013513477593361813,-0.0002359956642440828,0.0012983753391030892,0.0027807950290376833,0.0023000923963913925,-0.0009593019926679697
winnings,-0.00032659137001272515,-0.00036551114593998086,7.599849729040559e-05,0.0005332335635308259,0.0025449399647979715,-0.003195061535199264,-4.9105766778418095e-05,-0.0002944682497965045,-0.0009365947329182646,-0.0020887570430451904
zulia,0.0004927378460565852,-0.000518426038121564,-3.358974318229631e-05,-0.00010219711956313516,0.0006624451471581965,0.001092578311672867,-3.478774440032142e-05,0.0013694353286519887,-0.0010624167608949638,-0.0005464914755323652
pictorial,-0.0003192753800545247,0.00029199947213272856,-0.00018221289049205258,0.0012689209487299457,-0.0007649091070402182,0.0023019247902046694,-0.0012679385448356533,-0.000350318378561925,0.0025494500755636165,-0.0014320156696545569
winners,0.000450418510258459,-0.0013364281343038853,0.0016325141369181709,-0.0011019674665944683,-0.000429443572944068,0.00028035449298114887,0.00016155036652405652,0.0003706238927719418,0.0009659160411535485,0.0004857508369594902
regidores,0.001846869787571104,-0.0019174979506793657,0.00010036253491845397,0.0002562420129417997,-0.0017859248412448745,0.0007467491436266271,-0.0017882821224785436,0.0036579731042490292,-0.0066740290163805295,-0.00307337275801794
uncertainty,0.0001889453713163538,-0.00043033762214190395,3.334822844845617e-05,0.0001418965903821233,0.0003843702003008208,0.0006368421596489468,0.0010875606305020325,0.00043226396280970377,-0.001033097849906171,-6.870475456852581e-05
