country_name,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
Paraguay,0.3645008284681579,-0.054078560470032414,0.2772565172259339,-0.2714315530635128,-0.08940673343905521,0.12068544231387884,-0.1286922405355238,-0.11619392104854294,-0.20381867317493263,-0.07720940504786462
Peru,0.2782675640973886,-0.2953402369402355,0.46394196518001934,-0.34620433127240763,-0.0076237558211215695,0.08660346109860709,0.023062500359668628,0.07398686805219142,0.09298099645019114,0.06232420870386167
Philippines,0.125100499995172,-0.15589598255127593,0.3694697795071324,-0.28899543993922777,0.05361786347208665,-0.03315247011818121,0.03888871714601107,-0.022626343482438,0.098064696612291,0.046508206927261146
Poland,0.1068099996714633,0.03616078496056425,0.0036542620607693593,-0.03673504088669627,0.06409288457213523,0.05755583284748855,-0.07933099240418044,-0.046293266309803426,0.018096558514795327,0.010788238789110784
Portugal,0.21799103737947603,-0.002810910807497013,-0.034239432502647424,-0.051483920357628825,0.23563047471979148,0.23425966514030377,0.0006762755986567597,0.17910400588706996,-0.0350945962065199,0.007718865212505231
Qatar,0.02163671768426815,0.011940267867044151,0.02108327244303631,0.10985172281426556,-0.051199256206422926,-0.0482170873074201,-0.023601508619205538,0.14477525006353414,0.047187771646486264,-0.021408477270319377
Romania,0.10067240940354706,0.0690597148654472,0.0006156244813430681,-0.020549599016365862,0.016752162743549515,0.10834752713991819,-0.0812903608580525,-0.1368506465392027,0.0013958920863341138,-0.025598480307622382
Russian Federation,-0.01448910657166024,-0.07998130902223378,-0.021374492300055236,0.07635294958738395,0.08703534786361362,-0.27047313922101973,-0.0022675111125927397,-0.11905782946627287,-0.124850939567835,-0.3774104827631954
Rwanda,0.30837696356209493,0.29729641639031007,-0.025540014931585617,-0.15391568284678342,0.07517526227160637,0.3122072836375343,-0.2018229052141969,-0.41722419330577765,-0.006572771835714802,-0.03504303189018724
Saint Kitts and Nevis,-0.2155770649428829,0.05605400121761161,-0.07003628710853274,-0.25404450522857974,-0.05847638748966287,0.06110562498277281,-0.02708334634112875,0.05793653246389442,-0.10284813326048975,0.030372755628554796
Saint Lucia,-0.38504694836761444,0.19302747594982336,-0.052623466018931135,-0.49492722068720857,0.10856914885058587,0.032650074379915815,-0.049444907731452006,0.013452472368081716,-0.14102910272860472,0.05487130802205767
Saint Vincent and the Grenadines,-0.35910713644066417,0.13751722247319353,-0.06596755457794251,-0.4188453478090617,0.07279208165479709,0.03884497064299433,-0.05779183069499005,0.056415395824234826,-0.14843296837042488,0.04928787228109347
Samoa,-0.05439370449427849,-0.0018922954339562787,-0.031261474565779754,-0.021520651125015444,-0.025985419214814086,0.0584169601704951,0.07628634940978563,-0.0730256140515595,0.11799219436480801,-0.05689196965019257
Sao Tome and Principe,0.12405041992980048,0.0041022302573553915,-0.041048530138138056,-0.02002658128569037,0.06479964426702231,0.07220647679218946,0.0009697595466070801,0.09370870880783025,-0.026132409015698445,0.0061357618882606395
Saudi Arabia,-0.05090842880743156,0.22509449684107188,0.26519541075495967,0.20280213367722824,-0.007893830796656356,0.10577134550339429,0.2821331120565381,0.025085523338210573,-0.17105078121524447,0.15982939553705033
Senegal,0.4507310350302435,0.28678651368728536,-0.19278603396629926,-0.21407724412014092,-0.07366294976584138,-0.09773475643376091,0.11096149251111156,0.21654640805660755,-0.029649015640933918,0.012268426092386348
Serbia,0.08355200990193011,-0.027198917957190306,-0.024816651993334816,0.01837515169784963,0.07621941515149548,0.12272393559051231,0.04506563430063664,0.016243913139883166,-0.03395897396057933,0.03663761378762711
Seychelles,-0.04703061460203045,-0.017490104935818762,-0.03071062718794091,-0.01925962690861308,-0.030903559290666804,0.02910384994070372,0.09369813298373118,-0.047060354935756735,0.06376334299029,-0.06761313111072742
Sierra Leone,-0.2177744195846975,0.08878016036798726,-0.08783641848165594,-0.2573957652974266,-0.04761653218116701,0.1897216277377077,-0.013928984518460152,0.012048051833204683,0.07583876834030454,0.01302182861423478
Singapore,-0.07036256233003417,0.00942352269302166,-0.04569245134031165,-0.04719164688786837,-0.01857911935367809,0.06871977631763973,0.09756462494572726,-0.08338131222901109,0.13616348972995904,-0.07388868692403835
Slovakia,0.029141319472386448,-0.006217236471184228,-0.030435522696099844,0.022345919232157042,0.013614871665098532,0.00406722369019264,-0.03012080037399552,-0.001146895305814349,0.03261742815740733,0.013588476217974061
Slovenia,0.09539513705807055,-0.0019358068941516225,-0.03585033237911502,0.015467668468465354,0.08070829544638425,0.08792405230899242,-0.07009342073925388,0.026554856990626072,-0.018964922224801787,0.025592333488033903
Solomon Islands,-0.24006358448867496,0.07297397427482669,-0.08279808111410215,-0.2806993041737569,-0.05484539704259058,0.15691201724949458,0.012706414243879244,0.019080954357578374,-0.009413344517373237,0.01089492315922045
Somalia,-0.027812051917635482,0.08428967316709407,-0.00272788789299283,-0.06303462791525447,0.2695349503391343,-0.04016254353699012,0.038623179381237334,-0.07541033484042022,0.12778121057987019,-0.022153515728596262
South Africa,-0.0991161327467908,0.010521466628584795,-0.025805166229270027,-0.18123639641946768,0.020590889728592736,0.31113669595758287,0.5408001816544813,-0.13099454030807203,-0.2357820318074381,-0.02635933575967022
South Sudan,0.005783324114695367,-0.02438858114758663,-0.007447225728068265,0.014843328768454511,0.07804809369662796,-0.014402335905486478,0.02993505177195221,0.002336163142241276,-0.041962215261952644,-0.05343171952506793
Spain,0.000826945195822869,0.06457529606557998,0.431288986654997,-0.3248987213635683,0.024472956962059422,0.16013552204437967,0.07971212883691534,0.13130138012343479,-0.03552007329814765,0.05680491758929588
Sri Lanka,-0.056703770598068345,0.027712839201608153,-0.041679848110071895,-0.1065172783178196,0.037785894285797525,0.26281495319836795,0.3879835667067733,-0.16251654001714763,0.05503748795484386,-0.06009773119659901
Sudan,0.060519216360032886,-0.03352937619007165,-0.013906204680728222,0.02075081646514023,0.06043158612049989,-0.012679630087955892,0.008980818819021848,0.057839910308867225,-0.054705618960701946,-0.034207981515875195
Suriname,0.042185437437263246,-0.02087689303404592,-0.0036442785753814664,0.0030455024269736702,0.01991517388234222,0.02580953195613442,-0.001758962657089796,0.041664630690587574,-0.013015312652016706,-0.013760975540518933
Sweden,0.011986211684645507,0.10620378524948529,0.09180316973413681,0.051936688058913764,-0.02827331583934724,0.15658006789109902,-0.08208924477540981,-0.0052467087626969534,-0.04285817938368481,-0.09547462700813446
Switzerland,0.01578452766782815,-0.030499949190277084,0.0021001870993157716,0.017850206751823618,-0.0087841135707625,-0.010908658982583098,-0.004710681078340381,0.023986871356948197,-0.02148574254567603,-0.034613074211218925
Syrian Arab Republic,0.18156157547127255,0.016138200124894246,-0.05901654272443843,0.0030459926466631032,0.1918936587391266,0.0523334304816594,-0.04918683172774164,0.12865866792644498,-0.06804179441518801,0.05273530552976244
Taiwan (Republic of China),0.0040201507254409765,-0.03014990000512584,-0.003097594308642144,0.024219646588184034,-0.016715966159535633,-0.004982116441097464,0.05816876340619004,-0.019478785668669885,-0.0059284411713802655,-0.011393236198145413
Tajikistan,0.0296294636083171,-0.031451174179536086,-0.04060215349202437,0.06887920679156717,-0.005109167711133457,-0.056127117890945245,-0.03762034033237337,-0.05650770617235883,-0.05603843583071574,0.3232876491385145
Tanzania (United Republic of),-0.016957594155173773,0.024724130239457635,-0.048917614111986106,-0.02939853033755195,0.04076074609398245,0.0618646551381457,0.013409807149202353,-0.043325989960466764,0.14936188817694704,-0.005456832757652167
Thailand,-0.1628020830347295,0.4911332365464122,0.36552618057831837,-0.14791359076591215,0.3735114640273677,-0.04473782211724986,0.039549635046213664,0.028937833677241644,-0.08637450670681558,0.02203650315019653
Timo,0.1883872945576478,0.09789832430817597,-0.105372274137449,-0.09944748794993584,0.13753486635738976,0.24457165311566936,0.03268284687547121,0.04390848543570792,0.18605621700200148,0.000624077523946022
Togo,0.5113595081936037,0.4072534228025954,-0.12443630587428661,-0.31018892955702526,-0.06288454231925868,-0.09190397124470054,0.08271286298857174,0.025755448702673107,-0.01566773253818939,0.010966943549967812
Tonga,-0.14746401257078579,0.4448974903527195,0.4342419200452738,0.2344987173678462,-0.057070875919268495,0.12647642714217822,0.07289375374094052,0.17103777730611391,-0.01179556977174401,-0.017016585000005798
Trinidad and Tobago,-0.21130942546694212,0.16555683491488163,0.004582907552495171,-0.30615188092179646,0.15308319743356774,-0.02632488245754142,-0.020371366908141612,-0.04827114465878938,-0.03212889123941944,0.036559557026797224
Tunisia,0.2717994216659758,0.0381343594786907,-0.07185805504623695,-0.052825294674323356,0.24957987985106433,0.17509120435520076,-0.023318408078010333,0.18843118812677448,-0.040854954889368134,0.06961809867137997
Turkey,0.07050608308538296,-0.01661015618222792,-0.024212467300902922,0.011290636133938914,0.07210356662029155,0.0660843857017833,-0.0302243762164813,0.027197839046388714,-0.010095263253068936,0.006206201281364258
Turkmenistan,0.13295308520983068,-0.06803865067086723,-0.04213738715705249,0.04417840556311684,0.22716595325135922,0.30614150164580023,-0.063109396332143,0.10467184438317975,-0.010688756587758745,0.046960890869457345
Tuvalu,-0.2561639141182951,0.11096215689615996,-0.09279618061218642,-0.29963178687841324,-0.054602330752373654,0.18840189261825777,-0.028658367282604395,0.034823709937267515,0.03224017386307427,0.023997959638906836
Uganda,-0.03806534366047979,0.006452858703700651,-0.04029069305733163,-0.014250387829310528,0.004898463940958211,0.09902292189465499,0.07458537147976728,-0.07875896064688408,0.1599257235124197,-0.06582691334247591
Ukraine,0.1008721004134319,-0.028381736677575257,-0.02267384168111565,0.01814147433038292,0.11988724922111385,0.09597678990837166,-0.07106593047391535,0.0035464784921355502,-0.035938973387907774,-0.008193506087218135
United Arab Emirates,0.05316088693375147,-0.00493245570427644,0.001276502592326478,0.018528705634337922,0.05254464582640373,-0.0069998915708085144,-0.008390066640866379,0.03439971203875502,-0.0546026415278039,-0.029512125268627776
United Kingdom,-0.2977286788123748,0.12561764481680954,-0.019191692415813207,-0.30391581097835335,-0.03923018698120939,0.1549728345048746,-0.03604218282839386,0.11544156936921958,-0.08618236689369363,0.005146889851345597
United States of America,0.14945639694038604,-0.13737563138432662,0.5553347265125557,-0.39868508470385433,0.06956697127389508,-0.12924571284549924,0.031813031685397716,-0.11699031412423387,0.19556513116571342,0.08171429517318167
Uruguay,0.16954052199019776,0.030163481046212803,0.09479773082202639,-0.09567343649860818,-0.02178605543189038,0.16040850260513073,-0.1803540922121777,-0.19178613178230847,-0.2300869573148855,-0.11601318686075789
Uzbekistan,0.14493320263885115,0.008150693502003082,-0.06373601429231307,-0.0057635100060562765,0.12654267094311622,0.07387289112768926,-0.06501795038389274,0.04319261939810608,0.004990547643035156,0.08250703742046987
Vanuatu,-0.015051624377150482,0.042998104214395184,-0.06456981840337186,-0.030685075024751977,0.015531926623894552,0.12265971417034424,0.07308058293419531,-0.06856654103516449,0.18974032111212974,-0.011645658943583463
Venezuela (Bolivarian Republic of),0.2829084891821338,-0.058916232418636943,0.03832004281048985,-0.1452583973290074,0.19861384513570335,0.23189921888266302,0.00786743508140127,0.20939812626753043,-0.19996989005540336,-0.055564962795028976
Viet Nam,0.10095284351146638,-0.04708185613141984,-0.014301046306578316,0.014335753623067866,0.10566787475567128,0.09230936800566085,0.08858699071051794,0.09900547021002958,-0.10863130554509241,-0.011492543793131997
Yemen,-0.016440168369114674,0.14331031692749818,0.08806143186012258,-0.1274565886224591,0.5973909708253108,-0.22525303622919882,0.015658081391328158,-0.02532370936247989,-0.1148452004674085,0.0409043256936671
Zambia,-0.05546058231849064,-0.002623055571562595,-0.03381399589079152,-0.06671981108359111,0.046534851291701915,0.169849446199117,0.26237095901843843,-0.11097919164056913,0.06688052718637787,-0.08800602731747689
Zimbabwe,-0.08880704030081689,0.09431525332088006,-0.020360229399224494,-0.17484085453554823,0.06030732774825003,0.1486712088624434,0.12076942320031454,-0.08403600994520884,0.047124317882222315,-0.0006935230776960358
