country_name,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
Sri Lanka,1.5929147153497282e-06,1.5929147153496244e-06,1.5929147153474651e-06,0.0001193965359160554,1.592914715349964e-06,1.592914715349915e-06,0.004226956479098025,1.5929147153493693e-06,1.5929147153498095e-06,1.5929147153501064e-06,1.5929147153491368e-06,1.5929147153499918e-06,1.5929147153500636e-06,0.037082641932988054,1.5929147153492674e-06,1.5929147153497674e-06,0.00021302456531491023,1.5929147153499192e-06,0.04439710502109362,1.5929147153474651e-06,1.5929147153498589e-06,0.22627251496624312,0.017366845459470835,1.59291471534906e-06,1.5929147153498845e-06,1.592914715349486e-06,2.91560598238342e-05,0.670081157442259,0.000178829808076785,2.1063501238441872e-06
Sudan,1.8355359765087238e-05,1.8355359765091093e-05,1.835535976506524e-05,0.05426656556965735,1.8355359765089884e-05,1.8355359765092147e-05,1.8355359765091686e-05,1.8355359765088088e-05,1.8355359765087736e-05,1.8355359765074986e-05,1.8355359765098042e-05,0.6333534705908518,1.835535976509583e-05,1.8355359765091937e-05,1.8355359765084287e-05,1.8355359765088244e-05,1.8355359765092218e-05,1.835535976508821e-05,1.8355359765092262e-05,1.835535976506524e-05,1.8355359765094278e-05,1.8355359765093357e-05,1.8355359765089826e-05,1.8355359765085655e-05,1.8355359765094068e-05,1.8355359765085e-05,1.835535976509362e-05,1.8355359765088237e-05,1.8355359765087017e-05,0.3118843691258336
Suriname,9.81546917944969e-06,9.815469179448332e-06,9.815469179434617e-06,0.10965156129815437,9.815469179450086e-06,9.815469179449598e-06,9.815469179450167e-06,9.815469179448443e-06,9.81546917944914e-06,9.815469179444177e-06,9.815469179444345e-06,0.3361167002029956,0.13296228906637642,9.815469179449838e-06,9.815469179446715e-06,9.815469179448299e-06,9.815469179450857e-06,9.815469179449205e-06,0.2868833600064817,9.815469179434617e-06,9.815469179448614e-06,9.815469179451885e-06,9.815469179448861e-06,9.815469179445319e-06,0.009945801945400106,9.815469179444316e-06,0.013820501975325727,0.010989829987489328,9.815469179449012e-06,0.09941401519582899
Sweden,1.7450179736890826e-06,1.745017973688758e-06,1.74501797368655e-06,1.7450179736892137e-06,1.7450179736890612e-06,1.745017973689201e-06,1.745017973688885e-06,1.7450179736890968e-06,1.7450179736889896e-06,0.0004428704690200318,1.745017973688428e-06,1.7450179736891633e-06,1.7450179736891146e-06,1.7450179736890536e-06,1.74501797368856e-06,1.7450179736892704e-06,1.74501797368916e-06,1.7450179736892505e-06,0.019185221997431418,1.74501797368655e-06,1.7450179736890358e-06,1.7450179736891855e-06,0.011593997512562081,1.7450179736881208e-06,0.9680233157967116,1.7450179736885733e-06,1.7450179736891779e-06,1.7450179736890633e-06,0.0007109687749326605,1.7450179736891033e-06
Switzerland,7.204091924226983e-06,7.204091924227086e-06,7.204091924218709e-06,7.204091924229165e-06,7.204091924226107e-06,7.204091924227343e-06,7.204091924227365e-06,7.204091924226306e-06,0.09524992484483186,7.204091924223497e-06,7.204091924226631e-06,0.3491080373344352,7.204091924228521e-06,7.204091924227152e-06,7.204091924227115e-06,7.2040919242266585e-06,7.20409192422718e-06,7.204091924229703e-06,7.2040919242302745e-06,7.204091924218709e-06,7.204091924227631e-06,7.204091924227606e-06,7.204091924228787e-06,7.20409192422493e-06,0.4703551007764848,7.204091924226617e-06,0.08509963065421804,7.204091924228898e-06,7.204091924229192e-06,7.204091924230185e-06
Syrian Arab Republic,1.434926101308633e-05,1.4349261013087067e-05,1.4349261013067533e-05,0.3086855012061621,1.4349261013085019e-05,1.4349261013087889e-05,1.4349261013090225e-05,1.4349261013084414e-05,1.4349261013087286e-05,1.4349261013078578e-05,1.4349261013083784e-05,0.27683220999973507,0.19871989478944013,1.4349261013086598e-05,1.4349261013083191e-05,1.434926101308576e-05,1.434926101308671e-05,1.4349261013085048e-05,1.434926101308987e-05,1.4349261013067533e-05,0.01503310930086904,1.434926101308952e-05,1.434926101308912e-05,1.4349261013082104e-05,1.4349261013084753e-05,1.4349261013082127e-05,1.4349261013089983e-05,1.43492610130876e-05,1.4349261013089514e-05,0.20037055317846666
Taiwan (Republic of China),8.37942014414429e-06,8.379420144142505e-06,8.37942014413213e-06,0.28472389180328356,8.379420144142337e-06,8.37942014414407e-06,0.014994549523474773,8.379420144141112e-06,0.0037148368281833114,8.379420144140841e-06,8.379420144140768e-06,0.6417452149588646,8.379420144145473e-06,8.379420144142337e-06,8.379420144143267e-06,8.379420144144114e-06,8.379420144142654e-06,8.37942014414127e-06,0.016866741563059003,8.37942014413213e-06,8.379420144142684e-06,8.379420144145627e-06,8.379420144141748e-06,8.379420144139088e-06,8.379420144145664e-06,8.379420144141592e-06,8.379420144144672e-06,0.037753659239675275,8.37942014414148e-06,8.379420144145112e-06
Tajikistan,1.0488777008617243e-05,0.1718865511135153,1.0488777008605027e-05,1.0488777008622447e-05,1.0488777008614407e-05,1.0488777008617485e-05,1.0488777008619083e-05,1.0488777008615073e-05,1.0488777008618395e-05,1.0488777008611905e-05,1.0488777008618486e-05,1.0488777008621031e-05,1.048877700862176e-05,1.048877700861638e-05,1.048877700861688e-05,1.0488777008617116e-05,1.048877700861675e-05,1.0488777008616172e-05,1.0488777008620289e-05,1.0488777008605027e-05,1.0488777008620904e-05,1.0488777008617304e-05,1.0488777008616247e-05,0.8278197631302437,1.0488777008618137e-05,1.0488777008616752e-05,1.0488777008620953e-05,1.0488777008617238e-05,1.0488777008616264e-05,1.0488777008620169e-05
Tanzania (United Republic of),3.1120654778642826e-06,3.112065477864252e-06,3.1120654778599064e-06,0.09846854774364545,3.1120654778642606e-06,3.112065477864545e-06,0.02481664563476383,3.11206547786372e-06,3.1120654778650348e-06,3.1120654778622057e-06,3.1120654778633716e-06,0.002826861983642291,3.1120654778648967e-06,3.1120654778642682e-06,0.0015493026635877104,0.02609561157892616,3.1120654778646765e-06,3.1120654778638227e-06,3.1120654778649636e-06,3.1120654778599064e-06,3.1120654778641467e-06,0.845329426505525,3.1120654778639794e-06,3.1120654778630006e-06,3.1120654778653067e-06,3.1120654778648967e-06,3.1120654778647464e-06,3.1120654778653456e-06,3.112065477863808e-06,0.0008420263839188645
Thailand,2.014829142492347e-06,2.0148291424923424e-06,2.014829142489917e-06,2.0148291424928506e-06,2.01482914249246e-06,2.0148291424925164e-06,2.0148291424924012e-06,2.0148291424919426e-06,2.0148291424926058e-06,2.014829142492078e-06,2.014829142491852e-06,2.0148291424929586e-06,2.0148291424928286e-06,2.0148291424924923e-06,2.014829142492356e-06,0.9999415699548679,2.0148291424923906e-06,2.0148291424926236e-06,2.014829142492919e-06,2.014829142489917e-06,2.014829142492612e-06,2.0148291424925575e-06,2.0148291424927726e-06,2.014829142491784e-06,2.0148291424926274e-06,2.014829142492057e-06,2.0148291425093694e-06,2.0148291424923483e-06,2.014829142492973e-06,2.014829142492991e-06
Timo,7.755545214845054e-06,7.755545214843785e-06,7.75554521483483e-06,0.5298768703617674,7.755545214844673e-06,7.755545214845237e-06,7.755545214844947e-06,7.755545214843531e-06,7.755545214845831e-06,7.755545214841693e-06,7.755545214844056e-06,0.02685988280895187,0.2524950871898192,7.755545214846241e-06,7.755545214844212e-06,7.75554521484492e-06,7.755545214847048e-06,7.755545214844254e-06,7.755545214847283e-06,7.75554521483483e-06,7.75554521484498e-06,7.755545214846707e-06,7.755545214843589e-06,7.755545214843155e-06,7.755545214844696e-06,7.755545214844307e-06,0.19056651546387543,7.755545214846397e-06,7.755545214843087e-06,7.755545214847e-06
Togo,9.442870632689883e-06,9.442870632690611e-06,9.442870632677818e-06,9.442870632692206e-06,9.442870632692277e-06,9.442870632691365e-06,9.442870632689693e-06,9.44287063268754e-06,9.442870632689109e-06,9.442870632686002e-06,9.442870632687025e-06,9.442870632690449e-06,0.9997261567516521,9.442870632692062e-06,9.44287063269079e-06,9.442870632690628e-06,9.44287063269182e-06,9.442870632694457e-06,9.442870632689727e-06,9.442870632677818e-06,9.442870632688699e-06,9.442870632691513e-06,9.442870632693847e-06,9.442870632687652e-06,9.442870632690029e-06,9.442870632694725e-06,9.44287063269126e-06,9.44287063268923e-06,9.442870632695084e-06,9.442870632689942e-06
Tonga,1.0339123242367802e-05,1.0339123242367123e-05,1.0339123242355017e-05,1.0339123242368448e-05,1.0339123242373869e-05,0.933566477500628,1.033912324236792e-05,1.0339123242368603e-05,1.0339123242366623e-05,0.014908690467762668,1.0339123242363045e-05,1.0339123242368636e-05,1.0339123242367905e-05,1.0339123242370992e-05,1.0339123242366686e-05,1.0339123242372193e-05,1.0339123242369449e-05,0.05124567570406555,1.0339123242370665e-05,1.0339123242355017e-05,1.0339123242368885e-05,1.0339123242368902e-05,1.0339123242372058e-05,1.0339123242364246e-05,1.0339123242368414e-05,1.033912324236525e-05,1.0339123242368381e-05,1.0339123242370182e-05,1.0339123242372496e-05,1.0339123242371604e-05
Trinidad and Tobago,2.7819507038387606e-06,2.781950703838302e-06,2.7819507038354237e-06,2.7819507038388585e-06,0.2431822236131088,2.7819507038390647e-06,2.78195070383921e-06,2.7819507038380893e-06,2.7819507038382405e-06,2.781950703837898e-06,2.7819507038379695e-06,2.7819507038388945e-06,2.781950703838969e-06,0.5636384504437572,2.7819507038386e-06,0.10208389111051953,0.001208619375090158,2.781950703839845e-06,2.781950703839036e-06,2.7819507038354237e-06,2.7819507038384358e-06,0.0898172666899287,2.781950703839582e-06,2.781950703837613e-06,2.781950703838718e-06,2.7819507038384887e-06,2.781950703838869e-06,2.781950703839307e-06,2.7819507038399253e-06,2.7819507038386653e-06
Tunisia,7.176175098685009e-06,7.1761750986858876e-06,7.176175098677239e-06,0.4840714991883414,7.176175098685577e-06,7.176175098687482e-06,7.176175098687245e-06,7.176175098684174e-06,7.176175098686666e-06,7.176175098683076e-06,7.176175098686748e-06,0.10505657046066844,0.2838967549552612,7.176175098685992e-06,7.176175098684993e-06,7.176175098687789e-06,7.1761750986856885e-06,7.176175098684455e-06,7.176175098688591e-06,7.176175098677239e-06,7.1761750986888784e-06,7.1761750986866406e-06,7.1761750986857326e-06,7.1761750986838945e-06,7.176175098687351e-06,7.176175098686918e-06,0.002392917590937423,7.176175098686109e-06,7.176175098685559e-06,0.12440285342732443
Turkey,2.90511881936602e-06,2.9051188193656863e-06,2.905118819362163e-06,0.6267455627445253,2.905118819366122e-06,2.9051188193666608e-06,0.042731697974007436,2.905118819365444e-06,0.0005424643934052533,2.905118819364928e-06,2.905118819365646e-06,2.9051188193668967e-06,0.0007588283457874746,2.905118819366376e-06,2.9051188193663605e-06,2.9051188193665786e-06,2.9051188193665642e-06,2.905118819366087e-06,0.31517470751619797,2.905118819362163e-06,2.9051188193662394e-06,2.9051188193670614e-06,2.9051188193667836e-06,2.9051188193648617e-06,2.9051188193667607e-06,2.905118819365752e-06,0.013977016174411905,2.905118819366768e-06,2.90511881936707e-06,2.9051188193668187e-06
Turkmenistan,1.2756729174660437e-05,0.2000728504156769,1.2756729174647593e-05,0.2457443785676529,1.2756729174664684e-05,1.2756729174662566e-05,1.2756729174661218e-05,1.2756729174660076e-05,1.2756729174662697e-05,1.2756729174655341e-05,1.2756729174664474e-05,0.5538383393289545,1.2756729174664787e-05,1.2756729174663634e-05,1.2756729174662041e-05,1.2756729174660867e-05,1.2756729174663222e-05,1.2756729174660432e-05,1.275672917466403e-05,1.2756729174647593e-05,1.2756729174664549e-05,1.2756729174664659e-05,1.2756729174661738e-05,1.2756729174665602e-05,1.27567291746625e-05,1.2756729174659895e-05,1.2756729174666632e-05,1.2756729174661149e-05,1.2756729174661752e-05,1.2756729174664616e-05
Tuvalu,3.139618850277913e-06,3.1396188502780745e-06,3.1396188502738974e-06,3.139618850279017e-06,3.1396188502788733e-06,3.139618850278929e-06,3.1396188502775743e-06,3.139618850277797e-06,3.139618850278449e-06,3.139618850277213e-06,3.1396188502773046e-06,3.1396188502789097e-06,3.1396188502784993e-06,0.39611851082369104,3.1396188502776294e-06,3.13961885027852e-06,0.5718821423081921,0.03052969783898244,3.1396188502786043e-06,3.1396188502738974e-06,3.1396188502786717e-06,3.139618850278556e-06,3.1396188502789254e-06,3.1396188502771203e-06,3.1396188502784413e-06,3.139618850277598e-06,3.1396188502787975e-06,3.1396188502781757e-06,0.0013880189390274424,3.1396188502787123e-06
Uganda,2.0760670984930733e-06,2.076067098492832e-06,2.076067098490281e-06,2.076067098493654e-06,2.076067098492877e-06,2.07606709849345e-06,2.0760670984934947e-06,2.076067098492882e-06,2.076067098493327e-06,2.0760670984932906e-06,2.0760670984926193e-06,0.11820535659909816,2.0760670984934757e-06,2.0760670984930797e-06,2.076067098493149e-06,2.076067098493279e-06,0.7431168828170335,2.0760670984927993e-06,2.0760670984934676e-06,2.076067098490281e-06,2.076067098492888e-06,0.13316866056150992,2.076067098493061e-06,2.076067098492311e-06,2.0760670984934668e-06,2.0760670984929814e-06,2.0760670984935722e-06,0.005455122277797765,2.0760670984931208e-06,2.0760670984933588e-06
Ukraine,3.935923170786564e-06,0.9998858582280477,3.935923170781566e-06,3.935923170795459e-06,3.9359231707861066e-06,3.9359231707865834e-06,3.935923170786984e-06,3.935923170785859e-06,3.935923170786866e-06,3.9359231707851435e-06,3.935923170786177e-06,3.9359231707874466e-06,3.935923170786956e-06,3.9359231707863505e-06,3.935923170785984e-06,3.9359231707873034e-06,3.935923170786705e-06,3.935923170786218e-06,3.935923170787368e-06,3.935923170781566e-06,3.935923170786878e-06,3.935923170786892e-06,3.935923170786288e-06,3.9359231707853485e-06,3.935923170787089e-06,3.935923170786545e-06,3.935923170787309e-06,3.9359231707868325e-06,3.935923170786265e-06,3.935923170787272e-06
United Arab Emirates,9.559315553030696e-06,9.559315553027658e-06,9.559315553015115e-06,0.02159175681248382,9.559315553029615e-06,0.01905698320445887,0.0031388016749393263,0.0062452805071714955,9.559315553029374e-06,9.559315553025266e-06,9.559315553026701e-06,0.07086858661135774,0.023145990272075524,9.559315553030477e-06,9.559315553027153e-06,9.559315553030138e-06,9.55931555303e-06,9.5593155530287e-06,0.0018319756455613119,9.559315553015115e-06,0.01784462960691645,0.03440113020431455,0.021336102142960996,9.55931555302686e-06,9.55931555302976e-06,9.559315553028502e-06,9.559315553031048e-06,0.04192041385794777,9.559315553026047e-06,0.7384462817798576
United Kingdom,5.005230465847511e-07,8.865961973080126e-05,5.005230465840605e-07,0.00031247628331943953,5.005230465848099e-07,5.005230465847966e-07,5.005230465847736e-07,5.005230465846756e-07,5.005230465847743e-07,5.005230465846761e-07,5.005230465846101e-07,5.005230465847794e-07,5.005230465847664e-07,5.005230465848051e-07,5.005230465846844e-07,5.005230465848086e-07,5.005230465848075e-07,0.9995853499746914,5.005230465848088e-07,5.005230465840605e-07,5.005230465846948e-07,5.005230465848325e-07,5.005230465848437e-07,5.005230465845363e-07,5.005230465847844e-07,5.005230465846622e-07,5.005230465849042e-07,5.005230465848012e-07,5.00523046585215e-07,5.005230465847632e-07
United States of America,1.2865045670940425e-05,1.2865045670936821e-05,1.286504567092184e-05,1.2865045670941804e-05,1.2865045670942537e-05,0.23779690926414804,1.286504567094116e-05,0.001073436007528415,0.05785147699016033,1.2865045670936655e-05,1.2865045670932352e-05,0.31588466218173783,1.2865045670940104e-05,1.2865045670939412e-05,1.2865045670941671e-05,0.18161460011644448,1.2865045670939776e-05,1.2865045670937443e-05,0.13410563237382633,1.286504567092184e-05,1.2865045670937572e-05,1.2865045670943343e-05,1.286504567094328e-05,1.2865045670934528e-05,1.2865045670943062e-05,1.28650456709399e-05,1.2865045670938766e-05,0.07137738701572306,1.2865045670941817e-05,1.2865045670936962e-05
Uruguay,3.6047727190879436e-06,3.6047727190878174e-06,3.604772719082726e-06,3.6047727190883384e-06,3.604772719088218e-06,3.6047727190887255e-06,0.017220976236649865,3.6047727190872283e-06,0.4600593875776228,3.6047727190861064e-06,3.604772719086619e-06,3.604772719088995e-06,0.08411111151726672,3.6047727190884696e-06,3.60477271908714e-06,3.604772719088309e-06,3.6047727190881567e-06,3.604772719088222e-06,0.3898771866043907,3.604772719082726e-06,3.6047727190885137e-06,3.6047727190886873e-06,3.604772719088663e-06,3.604772719086878e-06,3.6047727190877806e-06,3.6047727190868984e-06,0.028650105998712993,3.604772719088155e-06,0.011163421458957198,0.008834900833860746
Uzbekistan,0.0002192982456143835,0.5148682125377388,0.00021929824561417688,0.16194451166313822,0.00021929824561437637,0.00021929824561435274,0.00021929824561435122,0.00021929824561441044,0.00021929824561446913,0.00021929824561422559,0.00021929824561449092,0.3172662231675344,0.00021929824561448474,0.00021929824561435108,0.00021929824561445972,0.00021929824561438805,0.00021929824561437502,0.00021929824561434222,0.00021929824561447777,0.00021929824561417688,0.0002192982456144208,0.00021929824561438618,0.0002192982456143767,0.00021929824561445855,0.00021929824561435528,0.00021929824561451336,0.00021929824561446931,0.00021929824561439185,0.00021929824561439445,0.00021929824561452502
Vanuatu,1.2447099825765389e-05,1.24470998257655e-05,1.2447099825749671e-05,0.20578537064561914,1.244709982576686e-05,1.2447099825770456e-05,1.2447099825768299e-05,1.2447099825764996e-05,1.2447099825766092e-05,1.2447099825765788e-05,1.2447099825762148e-05,1.2447099825767338e-05,0.02538422529804356,0.16547130987603917,1.244709982576481e-05,1.2447099825765643e-05,0.2539330947001053,1.2447099825766793e-05,0.037219119730536376,1.2447099825749671e-05,1.2447099825766581e-05,0.2455167586842507,1.2447099825767398e-05,1.2447099825760674e-05,1.2447099825770115e-05,1.2447099825767062e-05,1.2447099825767911e-05,0.01867539602952458,1.2447099825767862e-05,0.047740888839714384
Venezuela (Bolivarian Republic of),2.7369515833326146e-06,2.7369515833325947e-06,2.736951583328723e-06,2.7369515833330153e-06,2.7369515833337204e-06,2.7369515833330957e-06,2.7369515833328217e-06,2.736951583332385e-06,0.044943251439192436,2.7369515833309295e-06,2.7369515833328615e-06,0.4083703620988606,0.00802201056688339,2.7369515833329907e-06,2.736951583332103e-06,2.7369515833326604e-06,2.7369515833328683e-06,2.7369515833330335e-06,2.7369515833331783e-06,2.736951583328723e-06,2.7369515833330792e-06,2.7369515833332e-06,2.736951583332618e-06,2.736951583331628e-06,2.736951583333179e-06,2.7369515833316227e-06,0.5382491669174775,2.7369515833327277e-06,2.736951583332867e-06,0.0003467851880026856
Viet Nam,1.2156576708020643e-05,1.2156576708022453e-05,1.2156576708006178e-05,0.18788827172155795,1.215657670801777e-05,1.2156576708021485e-05,1.2156576708017913e-05,1.215657670801973e-05,1.2156576708020803e-05,1.2156576708015907e-05,1.2156576708019036e-05,0.8117713441306177,1.215657670802646e-05,1.2156576708019383e-05,1.215657670802356e-05,1.2156576708021904e-05,1.215657670801974e-05,1.2156576708017306e-05,1.2156576708021745e-05,1.2156576708006178e-05,1.2156576708023227e-05,1.2156576708018295e-05,1.2156576708019143e-05,1.2156576708022734e-05,1.2156576708024165e-05,1.2156576708019791e-05,1.215657670802221e-05,1.2156576708021125e-05,1.2156576708018472e-05,1.2156576708026403e-05
Yemen,8.540438978582035e-06,8.540438978582706e-06,8.5404389785703e-06,0.12487255939351044,8.540438978580922e-06,8.54043897858272e-06,8.540438978582749e-06,8.540438978585928e-06,8.540438978582852e-06,8.540438978576767e-06,8.540438978580651e-06,0.20040278407523926,0.12909042188992753,8.540438978580321e-06,8.540438978580187e-06,0.23366131349708022,8.540438978580169e-06,8.540438978579704e-06,8.540438978583985e-06,8.5404389785703e-06,0.026465518971764114,8.540438978581195e-06,8.540438978580131e-06,8.540438978579715e-06,8.540438978582703e-06,8.540438978581681e-06,4.933105469508477e-05,8.54043897858123e-06,8.540438978579003e-06,0.28526164102127605
Zambia,2.6381743833321656e-06,2.6381743833321597e-06,2.6381743833288342e-06,2.6381743833328894e-06,2.6381743833324947e-06,2.6381743833331088e-06,2.6381743833325667e-06,2.6381743833325404e-06,2.6381743833330126e-06,2.638174383332115e-06,2.6381743833317806e-06,0.07474498336163507,2.6381743833328576e-06,2.6381743833325794e-06,2.6381743833324354e-06,2.638174383332654e-06,2.638174383332895e-06,2.6381743833325637e-06,2.6381743833328966e-06,2.6381743833288342e-06,2.6381743833324866e-06,0.8603288024010979,2.6381743833327407e-06,2.6381743833314096e-06,2.6381743833327255e-06,2.63817438333228e-06,0.014649016974209042,0.050208604729091465,2.6381743833328335e-06,2.6381743833327107e-06
Zimbabwe,2.0876390889588405e-06,2.0876390889586673e-06,2.0876390889559856e-06,0.00035346735167342356,2.0876390889590654e-06,2.087639088959061e-06,2.087639088959015e-06,2.0876390889584005e-06,2.087639088958963e-06,2.087639088958046e-06,2.0876390889586995e-06,0.11767125709248794,2.087639088959273e-06,2.0876390889593165e-06,0.18951652193528606,0.014067459799809461,0.0002246750585113146,0.015834682603316167,2.087639088959391e-06,2.0876390889559856e-06,2.087639088959086e-06,0.5757710916124928,2.0876390889593356e-06,2.0876390889581337e-06,2.0876390889590713e-06,2.087639088958627e-06,0.001664629816712007,0.06495341576790836,0.019901046180023297,2.0876390889592424e-06
